ISO3,AREA,LON,LAT,UN_2000_E,LON,LAT,UN_2005_E,LON,LAT,UN_2010_E,LON,LAT,UN_2015_E,LON,LAT,UN_2020_E,LON,LAT
FRO,1391.87203,-6.892319963,62.06831989,46486,-6.816200194,62.03344634,48341,-6.817576577,62.03614423,48568,-6.818969579,62.03828443,48197,-6.820363177,62.03974624,48757,-6.821801163,62.04052911
JEY,125.0344982,-2.132453063,49.21380928,87055,-2.117114024,49.20046041,91796,-2.117043318,49.20046584,96478,-2.116972994,49.20046859,100553,-2.116905688,49.20046982,104525,-2.116841114,49.20046921
MLT,326.037548,14.39917095,35.92312306,387178,14.4576299,35.89931155,397095,14.45728707,35.8993452,412068,14.45699726,35.8993665,418674,14.4567592,35.89937479,422962,14.45657552,35.89936896
LVA,64536.3147,24.93954783,56.84383126,2371484,24.46153344,56.83818406,2227561,24.4599357,56.8368943,2090520,24.45841509,56.83566681,1970501,24.4569466,56.83450397,1918949,24.45552294,56.83339761
LUX,2561.984748,6.094189021,49.77397544,436107,6.083984546,49.6434617,457851,6.084914506,49.64388572,507892,6.085958221,49.64433539,567106,6.087126851,49.64481608,605113,6.088434308,49.64531805
GBR,243737.2779,-2.785541298,53.9597662,58866767,-1.660748569,52.727771,60209497,-1.647426581,52.71624605,62717355,-1.634530469,52.70500051,64714995,-1.621920812,52.69383485,66700922,-1.609843469,52.68303415
BEL,30652.53944,4.668255629,50.63496546,10268383,4.433012122,50.84272558,10561433,4.435027741,50.84343127,10929978,4.436987899,50.84412387,11299186,4.438893424,50.84480156,11634324,4.440738846,50.84546347
POL,311643.7384,19.43306466,52.06093515,38486301,19.33716942,51.68356616,38463509,19.33342277,51.6893357,38574683,19.32806623,51.69507863,38611798,19.31962966,51.70045345,38407271,19.30550517,51.70478129
NLD,37810.94857,5.571040419,52.25261656,15894020,5.301401165,52.08127904,16331644,5.298741066,52.0843184,16631574,5.295822405,52.08731868,16924927,5.292615242,52.09027389,17185104,5.289090591,52.09317585
SWE,448215.3791,16.2776824,62.13673855,8872289,15.3976149,58.85186633,9030153,15.4035918,58.82298731,9382309,15.41066273,58.79523085,9779436,15.41880444,58.76858455,10120381,15.42799908,58.74305503
IMN,578.4026505,-4.539447892,54.22733735,76807,-4.531801178,54.18847725,80346,-4.53206068,54.18923553,84325,-4.532482586,54.19002798,87779,-4.533083794,54.19086076,90852,-4.533872104,54.19173164
BIH,51066.49109,17.79482891,44.16549708,3792879,17.89174353,44.34024915,3833373,17.89370237,44.33642912,3835262,17.89676836,44.33340276,3810417,17.90128437,44.33141408,3758143,17.90769568,44.33077162
KOS,11156.64856,20.88608257,42.57113075,1527879,20.92458315,42.54531116,1632979,20.92302795,42.54318562,1769371,20.92209074,42.54136754,1895456,20.92174832,42.53985513,2031990,20.9219806,42.53864894
NOR,323028.0593,12.29317318,63.57567841,4489519,9.739844825,61.04711409,4622130,9.712181291,61.00461666,4888717,9.685759387,60.96372466,5208107,9.660474364,60.92426719,5490399,9.636232129,60.88606251
AUT,83795.71133,14.12745136,47.57764702,8050874,14.6517671,47.7663629,8234851,14.66202748,47.77020602,8391997,14.67264329,47.773923,8544610,14.68359739,47.77751751,8655711,14.69489314,47.78099074
CHE,41702.89592,8.239222603,46.80462808,7165575,7.962494023,47.02619774,7408620,7.958374572,47.02418774,7830533,7.953907624,47.02203133,8298662,7.949046128,47.0197245,8654281,7.943739712,47.01724732
FIN,335174.9598,26.16706415,64.10179745,5150632,24.98511448,61.75095829,5219595,24.96784664,61.72770276,5339741,24.95190727,61.705546,5474224,24.93723477,61.68445494,5554884,24.92376894,61.66441627
LTU,64857.41106,23.91491052,55.32108128,3486373,23.88679584,55.21876091,3343268,23.89992302,55.20801467,3122837,23.91399026,55.19673279,2878406,23.92912298,55.18482071,2794899,23.94548732,55.1721619
AND,452.2156113,1.575123858,42.54374388,65400,1.555868648,42.5108073,81223,1.556976292,42.51349751,84418,1.558399522,42.51660812,70473,1.560194757,42.52015406,69654,1.562427752,42.52413547
UKR,601639.4374,31.49270948,48.92233769,48746268,31.79798003,48.78007531,46795328,31.75267148,48.78059973,45647495,31.70702007,48.78147048,44823751,31.66112903,48.78263788,43679303,31.61512234,48.78403735
LIE,161.959544,9.553816319,47.14239555,33282,9.549679176,47.15524549,34852,9.549681701,47.1554135,36276,9.54968416,47.15558614,37531,9.549687743,47.15575747,38755,9.549690311,47.15593765
GIB,7.222942253,-5.349237521,36.13650289,27351,-5.349237521,36.13650289,29080,-5.349237521,36.13650289,30732,-5.349237521,36.13650289,32217,-5.349237521,36.13650289,32610,-5.349237521,36.13650289
CZE,78592.4323,15.33912839,49.7302019,10262969,15.63273112,49.8188433,10230857,15.6101584,49.8209608,10506613,15.58572231,49.82345491,10543173,15.55849362,49.82653293,10573280,15.52658976,49.83063653
ESP,506618.711,-3.705696443,40.10760163,40749807,-3.388752654,39.69723165,43854791,-3.350683689,39.65111683,46601418,-3.31322762,39.60590645,46121679,-3.276354331,39.56170577,46193556,-3.240041813,39.51859165
HUN,92922.39489,19.39442749,47.15531204,10224133,19.32725163,47.26146732,10095973,19.3444048,47.2755155,10014582,19.36168291,47.28920562,9855040,19.37906066,47.30246638,9684953,19.39647799,47.3152341
SMR,61.0212697,12.46333241,43.93831726,27420,12.46517925,43.94641793,29242,12.46568762,43.94673061,30690,12.46615337,43.94700946,31781,12.46657789,43.94725831,32473,12.46696249,43.94747846
PRT,92322.23873,-8.54436267,39.54512348,10278018,-9.216449439,39.70978951,10477234,-9.225196377,39.69181622,10574262,-9.234468129,39.67257624,10356070,-9.24111932,39.6550663,10163319,-9.249975478,39.63461119
SVK,49050.85331,19.47303923,48.70447814,5386053,19.15260735,48.65764889,5385205,19.16416465,48.65954575,5406881,19.17557868,48.66135294,5426271,19.1867179,48.66305582,5435313,19.19734148,48.66465133
ALB,28775.48595,20.06505938,41.1279339,3121958,19.91437637,41.15802646,3082157,19.89979067,41.17044678,2901883,19.88586732,41.18155663,2896665,19.8723344,41.19268938,2935139,19.85924687,41.20431942
ITA,301563.9825,12.20635912,42.62266278,57147418,12.21555211,42.80104001,58657323,12.19274449,42.83224442,59578833,12.16985606,42.86337669,59799759,12.1470244,42.89409948,59742681,12.12406373,42.92486986
TTO,5191.60396,-61.25955742,10.47358516,1267979,-61.36790794,10.52556241,1296933,-61.36441626,10.52460419,1328095,-61.36102451,10.52375771,1360087,-61.35772841,10.52302008,1377749,-61.35452183,10.52239028
GRD,361.7392372,-61.65871269,12.15327767,101619,-61.6781831,12.12207952,102952,-61.67875158,12.12039028,104676,-61.67927603,12.11875214,106827,-61.67975666,12.11716777,109385,-61.68019504,12.11563152
BLZ,22111.67792,-88.69135351,17.20516709,247311,-88.57685583,17.39924573,283279,-88.57684972,17.38962539,321608,-88.57692792,17.38034183,359287,-88.57708853,17.3713921,397881,-88.5773263,17.36278478
BHS,13447.81191,-76.60952588,24.22910369,297892,-77.44736475,25.27334185,329243,-77.44328923,25.26936985,360830,-77.43730307,25.26366611,388021,-77.42906255,25.25584261,409629,-77.4181259,25.24541878
CUW,440.3982146,-68.97146952,12.19333126,132101,-68.92549483,12.14727449,129399,-68.92503248,12.14743448,147604,-68.92444751,12.14758046,157205,-68.92371865,12.14766403,163760,-68.92284335,12.14766635
CUB,111274.1148,-79.0011209,21.6165243,11116784,-79.36885901,21.79799612,11261055,-79.35305415,21.79186798,11308137,-79.33709247,21.78589851,11389556,-79.32101195,21.78010719,11365570,-79.30483195,21.77451066
CRI,51500.92203,-84.19338481,9.969309718,3925439,-84.12294704,9.954987417,4247837,-84.13130199,9.95946495,4545271,-84.14002858,9.964003513,4807856,-84.14911912,9.968569945,5043685,-84.15856021,9.973127988
GTM,109778.7322,-90.35713261,15.68935744,11688664,-90.75471336,14.92237868,13183501,-90.75713799,14.93470823,14732256,-90.7592754,14.94732732,16342908,-90.76114237,14.96022835,18014914,-90.76275885,14.97339564
SXM,38.21422962,-63.0623248,18.03823048,31820,-63.05865748,18.04091854,32528,-63.05896934,18.0408771,33126,-63.05929193,18.04078222,38745,-63.05963287,18.04063066,41367,-63.06000056,18.04041808
BMU,68.25960922,-64.76722812,32.309393,64036,-64.78283598,32.29852946,65123,-64.78229025,32.29889567,63954,-64.78170319,32.29928607,62003,-64.78107115,32.2997033,60643,-64.78039217,32.30014652
BLM,24.84281649,-62.83374121,17.90634307,7156,-62.83374121,17.90634307,8290,-62.83374121,17.90634307,9269,-62.83374121,17.90634307,10440,-62.83374121,17.90634307,11636,-62.83374121,17.90634307
PAN,75587.7734,-80.10866594,8.511917377,3028753,-80.31843374,8.770152025,3319310,-80.31384224,8.778993802,3620497,-80.31036547,8.787608371,3929138,-80.3080924,8.795975032,4230973,-80.30709948,8.804086591
CYM,281.8794896,-80.87486853,19.42515738,41685,-81.27104235,19.32613123,48623,-81.27578213,19.32387545,55509,-81.28007983,19.32160157,59968,-81.28394688,19.31930822,63891,-81.28733682,19.31700821
HTI,27219.28916,-72.68543979,18.93487011,8549195,-72.60799003,18.87356943,9263409,-72.60435802,18.88120641,9999608,-72.60269695,18.88549366,10711063,-72.60373883,18.88642597,11378329,-72.6099008,18.88339555
LCA,618.0929572,-60.96676871,13.89831785,156947,-60.97033025,13.92169637,165407,-60.96975172,13.92270175,177396,-60.96912814,13.92377472,185000,-60.9684589,13.9249243,191766,-60.96774105,13.92615903
MEX,1960837.927,-102.1892388,23.70947348,102808753,-100.0424887,21.14288006,109748128,-100.0464378,21.14429972,118617243,-100.0514804,21.14920515,127017027,-100.059106,21.17141847,134837159,-100.0731339,21.29048065
BRB,437.2647133,-59.5563737,13.17223593,269838,-59.56779436,13.14286285,274012,-59.56692911,13.1428352,279565,-59.56600094,13.14283049,284215,-59.56500932,13.1428482,287647,-59.56395108,13.14288636
MSR,101.2112663,-62.18968337,16.73944628,4956,-62.20362432,16.77839884,4778,-62.20362908,16.77839147,4952,-62.20363081,16.77839506,5125,-62.2036302,16.77839057,5248,-62.20362707,16.77839818
NIC,128998.1221,-85.03971874,12.83819053,5026798,-85.96259511,12.53352561,5379328,-85.94053144,12.55651355,5737719,-85.9132798,12.58079447,6082036,-85.87961789,12.60630961,6417991,-85.83779776,12.63283203
GLP,1659.629581,-61.53931082,16.19751262,393711,-61.54784386,16.20638156,407828,-61.54777881,16.20720182,409308,-61.54763534,16.20805217,415479,-61.54741505,16.20891577,419071,-61.54711394,16.2097763
VCT,400.3476527,-61.20073798,13.20032609,107898,-61.20171221,13.17625381,108749,-61.20246739,13.17342686,109314,-61.20325783,13.17045384,109462,-61.20408549,13.16733351,110741,-61.20495125,13.16406097
UMI,41.58976594,166.6280441,19.295374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAF,56.47339397,-63.06026161,18.07951308,30289,-63.06026161,18.07951308,34644,-63.06026161,18.07951308,38245,-63.06026161,18.07951308,42530,-63.06026161,18.07951308,46800,-63.06026161,18.07951308
TCA,996.2974114,-71.82400789,21.75789781,18878,-71.94553636,21.70831079,26451,-71.98171517,21.71635879,30993,-72.01596815,21.72434528,34338,-72.04746536,21.73194237,36956,-72.07543851,21.73891665
JAM,11059.77447,-77.30991202,18.15669126,2600096,-77.18596438,18.11728633,2677887,-77.18686451,18.11753581,2741255,-77.18771145,18.11776722,2793336,-77.18850872,18.11798094,2840110,-77.18925705,18.11817773
ABW,183.0495414,-69.97026108,12.50930368,90858,-69.9874143,12.50774981,100031,-69.98890316,12.50958945,101596,-69.99034071,12.51139741,103889,-69.99173588,12.51317419,105396,-69.99309314,12.51491772
VGB,170.2682594,-64.51860735,18.50270386,20642,-64.58742683,18.43457366,23168,-64.58738264,18.43459089,27223,-64.58730929,18.43460366,30117,-64.58723764,18.43459614,32642,-64.58715015,18.43458176
VIR,364.1369544,-64.8026247,17.97094302,108513,-64.84582584,18.04012149,107768,-64.84660065,18.04454922,106381,-64.84744689,18.04921936,106291,-64.84835609,18.05411306,107016,-64.84932854,18.05922255
CAN,9942281.573,-96.44208665,57.64217684,30702641,-85.98317851,46.68886678,32256639,-86.253027,46.71182453,34112430,-86.51514946,46.73430895,35932174,-86.78131952,46.75930255,37598321,-87.04217918,46.78476628
PRI,9004.895806,-66.46811009,18.22269551,3797082,-66.34868739,18.2805561,3761017,-66.34763724,18.28045205,3715299,-66.34654915,18.28031807,3683369,-66.34528145,18.28023303,3674871,-66.34387232,18.28011334
AIA,83.75495794,-63.05813322,18.22338226,11071,-63.05813322,18.22338226,12637,-63.05813322,18.22338226,13768,-63.05813322,18.22338226,14614,-63.05813322,18.22338226,15266,-63.05813322,18.22338226
BES,325.6578381,-67.69547818,12.80280248,14391,-67.00122938,13.52180978,14403,-66.98800253,13.53324371,20942,-66.97282587,13.5467036,24862,-66.9552142,13.56269325,26476,-66.9360155,13.58032723
MTQ,1124.552827,-61.01768026,14.65254246,387016,-61.01480292,14.63949786,397058,-61.01282933,14.63689101,394691,-61.01090959,14.63416503,396426,-61.00905855,14.63130737,394778,-61.0072923,14.62830714
DOM,48361.83792,-70.49274236,18.89375629,8562624,-70.23688443,18.84252423,9237568,-70.21039454,18.82938255,9897982,-70.18639606,18.81689493,10528388,-70.16462398,18.80546314,11106603,-70.14661577,18.7962241
HND,112947.4021,-86.61862292,14.81546869,6243082,-87.47046971,14.74900372,6880201,-87.47105783,14.75469878,7503868,-87.47160682,14.76039327,8075057,-87.47211517,14.76612545,8650580,-87.47257939,14.77193689
ATG,438.229375,-61.79827097,17.270381,77648,-61.81754012,17.10771611,82566,-61.8179987,17.10853361,87233,-61.81855667,17.10940909,91819,-61.81920393,17.11031811,96412,-61.81993098,17.11124022
GRL,2153596.947,-41.64549189,72.23078436,56168,-50.27164654,65.87420261,56950,-50.28668043,65.84184617,56541,-50.30494124,65.81134034,56187,-50.32314408,65.78010165,56456,-50.34066367,65.74912153
DMA,758.5774134,-61.34996302,15.4344804,69680,-61.34901725,15.39024661,70543,-61.3500872,15.38966086,71168,-61.35115648,15.38912687,72680,-61.35222196,15.38864175,74323,-61.35328074,15.38821122
KNA,268.6036714,-62.70124478,17.27178138,45545,-62.70809968,17.2808598,49140,-62.70653923,17.27898645,52351,-62.70495597,17.27707754,55572,-62.70336974,17.27515381,58471,-62.70177905,17.27321582
SPM,226.5571313,-56.30575418,46.92976296,6271,-56.20338007,46.80150794,6259,-56.20261959,46.80055406,6274,-56.20188502,46.79963265,6288,-56.20119836,46.79877134,6408,-56.20054978,46.79795776
SLV,20544.87311,-88.86643318,13.72973508,5811837,-89.05111406,13.71577678,5947212,-89.05858524,13.71720077,6038303,-89.06626083,13.71883819,6126583,-89.0738836,13.72084258,6230901,-89.080952,13.72358183
GUM,553.0991688,144.7768942,13.44332794,155337,144.8018764,13.48015668,158395,144.8037772,13.48204011,159426,144.8055072,13.48372608,169886,144.8070674,13.48522939,180367,144.8084699,13.48656019
TON,767.3710272,-174.814934,-19.83402098,97898,-174.988271,-20.42805719,100858,-175.0071868,-20.4949524,103948,-175.0240789,-20.55474392,106170,-175.0392308,-20.60844728,110761,-175.0528381,-20.65674666
COK,262.6853776,-158.9491628,-19.06934289,17824,-159.8393137,-19.7447443,19401,-159.8224882,-20.00579102,20284,-159.8114687,-20.20882618,20833,-159.8049949,-20.36439137,21448,-159.800815,-20.48500086
WLF,156.6714982,-177.1013449,-13.76505467,14496,-176.8367087,-13.62290911,14247,-176.8155189,-13.6116913,13566,-176.7944706,-13.60052977,13151,-176.7736513,-13.58946793,13091,-176.753047,-13.57849782
VUT,12428.29348,167.7122906,-16.19568037,185049,168.0398963,-16.77550654,209378,168.038241,-16.78395392,236286,168.0373245,-16.794295,264660,168.037335,-16.80632928,294103,168.0381883,-16.82025042
NFK,40.7791549,167.9523316,-29.03823769,2345,167.9522656,-29.03257938,2340,167.9522656,-29.03257938,2407,167.9522656,-29.03257938,2448,167.9522656,-29.03257938,2460,167.9522656,-29.03257938
MHL,303.0565846,169.0124526,8.633413526,52159,169.7904238,7.73846205,52058,169.8390918,7.726819789,52429,169.8862956,7.714787905,52996,169.9311197,7.703276345,53263,169.9724437,7.69366802
NIU,268.0844398,-169.8585459,-19.05239401,1900,-169.8776975,-19.05925323,1686,-169.8780687,-19.05929352,1622,-169.8782228,-19.05991576,1608,-169.8782213,-19.06152454,1622,-169.8780798,-19.06433946
WSM,2870.418583,-172.1724984,-13.74453767,174615,-171.950428,-13.82876557,179930,-171.9498033,-13.82874295,186032,-171.9490238,-13.82873873,193232,-171.9480961,-13.8287525,199152,-171.9470119,-13.82878804
SLB,28696.01279,159.5554542,-8.881742845,412329,160.0703639,-9.000650939,469286,160.0482954,-9.011779251,526169,160.0278841,-9.023853215,583602,160.0092749,-9.03686814,640041,159.9925296,-9.050758928
MNP,507.0084381,145.5994619,15.98897976,68434,145.6985887,15.11128611,64368,145.6984204,15.11092088,53867,145.698202,15.1104539,55070,145.6980015,15.11002043,55761,145.6977716,15.10953144
TUV,41.99680589,178.0924807,-7.580885441,9421,178.4103515,-7.753073954,9694,178.4914403,-7.82735047,9831,178.5697024,-7.899627696,9911,178.6446624,-7.969675104,10098,178.714616,-8.036045484
NCL,18918.76848,165.6941494,-21.3030097,209996,166.280201,-21.80369924,228684,166.2562998,-21.84163347,246340,166.2400378,-21.87340308,263117,166.2295099,-21.89925569,279574,166.2231177,-21.919725
TKL,15.76747638,-171.7834096,-9.068322367,1552,-171.8265638,-9.031462129,1210,-171.8271226,-9.031063631,1134,-171.826664,-9.031347401,1251,-171.8268291,-9.031276037,1356,-171.8269224,-9.031178979
KIR,1017.709215,-152.9524917,0.586710375,84397,176.3859629,1.079073227,92336,176.1103805,1.115868885,102651,175.8935621,1.168407389,112419,175.7350028,1.230683621,122431,175.6294013,1.299066511
PLW,489.2862139,134.5030548,7.413415199,19177,134.4300319,7.295640804,19907,134.4325694,7.298936135,20470,134.4353484,7.303359763,21291,134.4376664,7.308207677,22447,134.4379765,7.31163605
ASM,224.7264449,-170.314382,-14.22197121,57524,-170.6876962,-14.30443754,59116,-170.6896635,-14.30604093,55630,-170.6908695,-14.30732296,55540,-170.6910866,-14.30839584,55849,-170.6904334,-14.30936448
FJI,19068.18258,178.3626914,-17.44128668,811223,178.2378214,-17.65114728,821808,178.2299517,-17.66689415,859975,178.2232031,-17.68188526,892149,178.2174728,-17.6961919,915445,178.2127723,-17.7098838
PCN,54.43437184,-128.4954759,-24.42617582,102,-128.4954759,-24.42617582,118,-128.4954759,-24.42617582,135,-128.4954759,-24.42617582,156,-128.4954759,-24.42617582,180,-128.4954759,-24.42617582
PYF,4162.601479,-145.1125915,-15.49247453,237272,-149.0356536,-17.26379631,254888,-149.0735609,-17.26975996,268067,-149.1052853,-17.27497819,282764,-149.1304838,-17.27912184,296263,-149.1481109,-17.28193302
FSM,779.9152854,154.7164568,7.075917846,107428,153.4468394,7.156747052,106197,153.4638835,7.173028123,103614,153.463808,7.186378148,104457,153.4435934,7.196089929,107802,153.4001416,7.200150723
AUS,7716676.953,134.3031754,-25.25782787,19104943,144.9023852,-32.78519238,20272068,144.9023654,-32.78502381,22160321,144.9021627,-32.78487288,23966501,144.902006,-32.78472929,25595156,144.9018459,-32.78458072
NZL,278458.9764,172.9215698,-41.47213604,3858339,174.3812873,-39.48774995,4134689,174.3826702,-39.45544498,4368787,174.3824533,-39.42629847,4528216,174.3819812,-39.39844254,4729710,174.3803127,-39.37365291
NRU,22.30031944,166.9344837,-0.52847039,10042,166.9263992,-0.529052898,10115,166.926995,-0.52935158,10026,166.9274959,-0.529607654,10223,166.9278988,-0.529815112,10406,166.9282103,-0.529976081
PNG,466857.5799,145.2453999,-6.467517408,5374051,146.1569053,-6.208426707,6086909,146.1053083,-6.197464576,6847516,146.0458829,-6.185487,7619321,145.9783978,-6.172461395,8412722,145.9027859,-6.158378811
PER,1300804.581,-74.39483562,-9.090108963,25914876,-76.27767053,-10.63057457,27610413,-76.27853468,-10.64624543,29373630,-76.27417624,-10.66898828,31376666,-76.2638778,-10.6993369,33317103,-76.24671563,-10.73787899
VEN,918311.0659,-66.13505197,7.114067276,24481471,-67.95318107,9.789165407,26769118,-67.96254647,9.78167789,28995749,-67.96804237,9.773451209,31108084,-67.96394701,9.763286781,33116328,-67.93336196,9.747777332
COL,1144037.778,-73.08200228,3.882795283,40403965,-74.94562168,5.815416036,43285643,-74.93145968,5.821023071,45918094,-74.91351139,5.830286489,48228707,-74.89054803,5.845156704,50228930,-74.859864,5.869714577
BOL,1089460.168,-64.66987243,-16.64671931,8339511,-65.72969331,-17.49153224,9125403,-65.69740988,-17.4861345,9918249,-65.66777861,-17.47668511,10724707,-65.64124676,-17.46211984,11548298,-65.61844133,-17.44105192
ECU,258342.3769,-78.76991402,-1.42702304,12628589,-79.31169798,-1.456793211,13735220,-79.30522143,-1.444906588,14934705,-79.29788815,-1.43268097,16144364,-79.28959989,-1.420092023,17338405,-79.28024626,-1.40711698
GUF,83856.81354,-53.23086702,3.92922828,163163,-52.8052915,4.82149115,203495,-52.86459614,4.80579788,233797,-52.92729677,4.788322984,268606,-52.99239507,4.769181606,304198,-53.05866013,4.748561547
SUR,147401.499,-55.91589871,4.134691126,480750,-55.38567551,5.60767109,492000,-55.36861237,5.609535753,518140,-55.35097648,5.612150277,542975,-55.3334418,5.615583501,564893,-55.31657964,5.619807793
SGS,4087.672635,-35.91018964,-54.67749368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHL,758996.2355,-71.06394096,-35.54067051,15170385,-71.26661015,-34.0791351,16096574,-71.2637361,-34.05683924,17015049,-71.25667021,-34.02489917,17948133,-71.24528764,-33.98292821,18842414,-71.22935207,-33.92967121
BRA,8552004.749,-53.19302408,-10.37410544,175787047,-45.51604189,-17.02365908,188480095,-45.55362563,-16.94178268,198613994,-45.59790145,-16.85157872,207848047,-45.64971828,-16.752319,215997612,-45.70998637,-16.64300888
URY,177960.7835,-56.02494527,-32.77132724,3321232,-56.22856392,-33.9971897,3325630,-56.22749789,-34.01571262,3374405,-56.22503459,-34.03117311,3431563,-56.22125557,-34.04494609,3494819,-56.21617114,-34.05783518
FLK,12378.10959,-59.3952423,-51.74122814,2880,-58.17977871,-51.73307661,2942,-58.14203198,-51.72867562,2856,-58.11484796,-51.72481147,2903,-58.09632899,-51.72154458,2932,-58.08236268,-51.71884906
PRY,401438.1158,-58.43556162,-23.19648805,5302693,-56.68025908,-25.30541337,5795489,-56.68051653,-25.29760196,6209883,-56.68087014,-25.28972489,6639119,-56.6811643,-25.28174529,7067102,-56.68120766,-25.27360666
ARG,2786475.313,-64.74948355,-34.30004186,37057446,-61.28362509,-32.74702648,39145486,-61.28748359,-32.77970085,41222883,-61.29084979,-32.81750319,43416759,-61.29390752,-32.86128953,45516865,-61.29700862,-32.91219765
GUY,211135.1158,-58.97761543,4.786486745,742215,-58.14814033,6.510974682,742497,-58.16519994,6.50807384,753356,-58.18260307,6.503896732,767084,-58.20042324,6.498280125,786794,-58.2186628,6.491147626
USA,9498518.681,-103.6442298,42.04597386,282923956,-91.59458829,37.52083319,296176907,-91.77830349,37.43161389,309319426,-91.96408883,37.33753534,321753874,-92.14852177,37.23985867,333553779,-92.33603744,37.1360918
